2023 Referendum Polling Place Results By State [Please Note: These results are not final. Event:29581 Phase:PostElection Generated:2023-10-16T21:15:21 Cycle:1adc7347-4316-4308-a6b1-1fe08cde6680 Created:2023-10-16T21:15:15 Environment:PROD Site:CANBERRA Server:VTR03 Version:10.11.168.0]
QuestionNo,StateAb,DivisionID,PollingPlaceNm,YesVotes,YesPercentage,NoVotes,NoPercentage,FormalVotes,FormalPercentage,InformalVotes,InformalPercentage,TotalVotes
1,WA,243,Quinninup,28,52.83,25,47.17,53,98.15,1,1.85,54
1,WA,244,Quinns Rocks,317,35.34,580,64.66,897,99.23,7,0.77,904
1,WA,244,Quinns Rocks North,504,36.65,871,63.35,1375,99.21,11,0.79,1386
1,WA,312,Rangeway,300,32.82,614,67.18,914,98.92,10,1.08,924
1,WA,243,Ravensthorpe,46,20.26,181,79.74,227,99.13,2,0.87,229
1,WA,247,Redcliffe,453,45.9,534,54.1,987,98.8,12,1.2,999
1,WA,243,Redmond,22,21.15,82,78.85,104,100,0,0,104
1,WA,312,Remote Mobile Team 1,237,66.02,122,33.98,359,98.9,4,1.1,363
1,WA,243,Remote Mobile Team 1,88,55,72,45,160,99.38,1,0.62,161
1,WA,312,Remote Mobile Team 2,173,80.47,42,19.53,215,99.54,1,0.46,216
1,WA,243,Remote Mobile Team 2,126,50.81,122,49.19,248,97.25,7,2.75,255
1,WA,312,Remote Mobile Team 3,208,82.87,43,17.13,251,99.21,2,0.79,253
1,WA,243,Remote Mobile Team 3,23,30.67,52,69.33,75,100,0,0,75
1,WA,312,Remote Mobile Team 4,138,80.23,34,19.77,172,100,0,0,172
1,WA,243,Remote Mobile Team 4,2,2.7,72,97.3,74,100,0,0,74
1,WA,312,Remote Mobile Team 5,49,25.26,145,74.74,194,100,0,0,194
1,WA,243,Remote Mobile Team 5,10,10.2,88,89.8,98,100,0,0,98
1,WA,312,Remote Mobile Team 6,223,74.33,77,25.67,300,98.04,6,1.96,306
1,WA,312,Remote Mobile Team 7,198,89.19,24,10.81,222,100,0,0,222
1,WA,312,Remote Mobile Team 8,47,64.38,26,35.62,73,100,0,0,73
1,WA,312,Remote Mobile Team 9,63,70,27,30,90,98.9,1,1.1,91
1,WA,248,Riverton,655,45.96,770,54.04,1425,99.23,11,0.77,1436
1,WA,247,Rivervale,530,50.28,524,49.72,1054,98.97,11,1.03,1065
1,WA,247,Rivervale North,513,49.28,528,50.72,1041,99.24,8,0.76,1049
1,WA,235,Rockingham,626,33.49,1243,66.51,1869,98.89,21,1.11,1890
1,WA,235,Rockingham Central,250,42.81,334,57.19,584,98.48,9,1.52,593
1,WA,235,Rockingham Central PPVC,1213,28.05,3112,71.95,4325,99.22,34,0.78,4359
1,WA,235,Rockingham North,341,37.43,570,62.57,911,99.45,5,0.55,916
1,WA,235,Rockingham PPVC,3677,24.77,11166,75.23,14843,99.17,124,0.83,14967
1,WA,312,Roebourne,99,68.75,45,31.25,144,100,0,0,144
1,WA,236,Roleystone,731,35.11,1351,64.89,2082,99.24,16,0.76,2098
1,WA,236,Roleystone North,281,38.65,446,61.35,727,98.51,11,1.49,738
1,WA,239,Rosa Brook,81,38.57,129,61.43,210,99.06,2,0.94,212
1,WA,248,Rossmoyne,557,46.73,635,53.27,1192,99,12,1,1204
1,WA,235,Safety Bay,695,39.53,1063,60.47,1758,98.71,23,1.29,1781
1,WA,235,Safety Bay Central,412,35.83,738,64.17,1150,99.31,8,0.69,1158
1,WA,240,Samson,692,50,692,50,1384,99.07,13,0.93,1397
1,WA,305,Sawyers Valley,147,32.1,311,67.9,458,98.71,6,1.29,464
1,WA,238,Scarborough,1008,56.63,772,43.37,1780,99.11,16,0.89,1796
1,WA,238,Scarborough North,334,60.4,219,39.6,553,99.46,3,0.54,556
1,WA,243,Scotsdale,248,47.42,275,52.58,523,98.68,7,1.32,530
1,WA,312,Seabird,35,25,105,75,140,99.29,1,0.71,141
1,WA,235,Secret Harbour,572,32.28,1200,67.72,1772,98.99,18,1.01,1790
1,WA,235,Secret Harbour South,454,33.83,888,66.17,1342,99.04,13,0.96,1355
1,WA,236,Serpentine,207,20.72,792,79.28,999,99.11,9,0.89,1008
1,WA,317,Seville Grove,621,31.03,1380,68.97,2001,98.77,25,1.23,2026
1,WA,248,Shelley,497,44.22,627,55.78,1124,99.29,8,0.71,1132
1,WA,238,Shenton Park PPVC,4571,46.03,5360,53.97,9931,99.58,42,0.42,9973
1,WA,238,Shenton Park West,878,71.21,355,28.79,1233,99.28,9,0.72,1242
1,WA,235,Singleton,569,35.85,1018,64.15,1587,99.06,15,0.94,1602
1,WA,243,Somerville,201,18.26,900,81.74,1101,98.83,13,1.17,1114
1,WA,242,Sorrento,636,53.22,559,46.78,1195,99.5,6,0.5,1201
1,WA,242,Sorrento Beach,400,34.9,746,65.1,1146,99.22,9,0.78,1155
1,WA,312,South Hedland,315,37.5,525,62.5,840,98.02,17,1.98,857
1,WA,312,South Hedland East,278,32.48,578,67.52,856,99.65,3,0.35,859
1,WA,312,South Hedland PPVC,601,29.4,1443,70.6,2044,99.9,2,0.1,2046
1,WA,240,South Lake,777,39.38,1196,60.62,1973,98.65,27,1.35,2000
1,WA,247,South Perth,866,48.57,917,51.43,1783,99.22,14,0.78,1797
1,WA,247,South Perth Central,751,46.94,849,53.06,1600,99.19,13,0.81,1613
1,WA,247,South Perth West,308,44.7,381,55.3,689,99.42,4,0.58,693
1,WA,236,South Yunderup,250,21.51,912,78.49,1162,99.23,9,0.77,1171
1,WA,243,Southern Cross,45,12.53,314,87.47,359,99.17,3,0.83,362
1,WA,317,Southern River,930,38.64,1477,61.36,2407,99.09,22,0.91,2429
1,WA,317,Southern River East,509,43.73,655,56.27,1164,98.56,17,1.44,1181
1,WA,240,Spearwood,704,49.2,727,50.8,1431,98.83,17,1.17,1448
1,WA,240,Spearwood PPVC,4204,33.4,8382,66.6,12586,98.79,154,1.21,12740
1,WA,240,Spearwood South,393,41.59,552,58.41,945,99.06,9,0.94,954
1,WA,245,Special Hospital Team 1,110,52.63,99,47.37,209,99.05,2,0.95,211
1,WA,305,Special Hospital Team 1,94,53.71,81,46.29,175,98.87,2,1.13,177
1,WA,235,Special Hospital Team 1,75,31.78,161,68.22,236,98.74,3,1.26,239
1,WA,237,Special Hospital Team 1,82,48.24,88,51.76,170,98.27,3,1.73,173
1,WA,242,Special Hospital Team 1,83,51.55,78,48.45,161,98.77,2,1.23,163
1,WA,240,Special Hospital Team 1,58,60.42,38,39.58,96,96.97,3,3.03,99
1,WA,312,Special Hospital Team 1,63,32.31,132,67.69,195,93.3,14,6.7,209
1,WA,239,Special Hospital Team 1,196,60.12,130,39.88,326,98.19,6,1.81,332
1,WA,248,Special Hospital Team 1,95,47.74,104,52.26,199,97.55,5,2.45,204
1,WA,317,Special Hospital Team 1,43,39.09,67,60.91,110,96.49,4,3.51,114
1,WA,238,Special Hospital Team 1,129,47.6,142,52.4,271,97.48,7,2.52,278
1,WA,236,Special Hospital Team 1,141,36.81,242,63.19,383,97.95,8,2.05,391
1,WA,247,Special Hospital Team 1,82,48.24,88,51.76,170,98.27,3,1.73,173
1,WA,243,Special Hospital Team 1,25,36.23,44,63.77,69,100,0,0,69
1,WA,244,Special Hospital Team 1,122,54.95,100,45.05,222,99.11,2,0.89,224
1,WA,239,Special Hospital Team 2,53,39.26,82,60.74,135,93.1,10,6.9,145
1,WA,247,Special Hospital Team 2,87,47.54,96,52.46,183,95.81,8,4.19,191
1,WA,243,Special Hospital Team 2,82,42.93,109,57.07,191,99.48,1,0.52,192
1,WA,235,Special Hospital Team 2,42,40.38,62,59.62,104,96.3,4,3.7,108
1,WA,317,Special Hospital Team 2,77,50.33,76,49.67,153,95.63,7,4.38,160
1,WA,240,Special Hospital Team 2,105,57.38,78,42.62,183,95.31,9,4.69,192
1,WA,248,Special Hospital Team 2,119,48.77,125,51.23,244,97.6,6,2.4,250
1,WA,312,Special Hospital Team 2,24,44.44,30,55.56,54,98.18,1,1.82,55
1,WA,236,Special Hospital Team 2,43,37.39,72,62.61,115,99.14,1,0.86,116
1,WA,238,Special Hospital Team 2,132,51.16,126,48.84,258,98.47,4,1.53,262
1,WA,245,Special Hospital Team 2,67,62.62,40,37.38,107,98.17,2,1.83,109
1,WA,312,Special Hospital Team 3,13,36.11,23,63.89,36,100,0,0,36
1,WA,243,Special Hospital Team 3,0,0,0,0,0,0,0,0,0
1,WA,238,Special Hospital Team 3,176,46.44,203,53.56,379,99.74,1,0.26,380
1,WA,245,Special Hospital Team 3,73,48.67,77,51.33,150,98.04,3,1.96,153
1,WA,312,Special Hospital Team 4,13,54.17,11,45.83,24,100,0,0,24
1,WA,243,Special Hospital Team 4,39,30.23,90,69.77,129,98.47,2,1.53,131
1,WA,312,Special Hospital Team 5,4,30.77,9,69.23,13,100,0,0,13
1,WA,243,Special Hospital Team 5,17,27.87,44,72.13,61,96.83,2,3.17,63
1,WA,312,Special Hospital Team 6,6,75,2,25,8,100,0,0,8
1,WA,243,Special Hospital Team 6,6,42.86,8,57.14,14,93.33,1,6.67,15
1,WA,312,Special Hospital Team 7,7,63.64,4,36.36,11,100,0,0,11
1,WA,243,Spencer Park,352,35.31,645,64.69,997,98.81,12,1.19,1009
1,WA,305,Stratton,398,36.78,684,63.22,1082,98.72,14,1.28,1096
1,WA,305,Stratton North,428,32.57,886,67.43,1314,99.32,9,0.68,1323
1,WA,238,Subiaco,370,64.01,208,35.99,578,98.97,6,1.03,584
1,WA,238,Subiaco Central,1147,60.88,737,39.12,1884,98.74,24,1.26,1908
1,WA,238,Subiaco CURTIN PPVC,3907,46.65,4468,53.35,8375,99.38,52,0.62,8427
1,WA,245,Subiaco PERTH PPVC,1452,58.38,1035,41.62,2487,99.2,20,0.8,2507
1,WA,240,Success,675,42.83,901,57.17,1576,99.06,15,0.94,1591
1,WA,240,Success North,756,43.25,992,56.75,1748,98.81,21,1.19,1769
1,WA,305,Swan View,598,30.53,1361,69.47,1959,98.79,24,1.21,1983
1,WA,305,Swan View East,218,41.84,303,58.16,521,98.86,6,1.14,527
1,WA,238,Swanbourne,994,55.91,784,44.09,1778,99.44,10,0.56,1788
1,WA,243,Tambellup,51,22.97,171,77.03,222,99.11,2,0.89,224
1,WA,243,Tammin,39,24.68,119,75.32,158,98.75,2,1.25,160
1,WA,244,Tapping,527,33.5,1046,66.5,1573,98.56,23,1.44,1596
1,WA,244,Tapping South,419,37.54,697,62.46,1116,99.02,11,0.98,1127
1,WA,317,Thornlie,621,40.06,929,59.94,1550,98.23,28,1.77,1578
1,WA,317,Thornlie Central,325,39.54,497,60.46,822,99.04,8,0.96,830
1,WA,317,Thornlie East,521,42.39,708,57.61,1229,98.32,21,1.68,1250
1,WA,317,Thornlie South,578,36.1,1023,63.9,1601,99.01,16,0.99,1617
1,WA,317,Thornlie West,506,37.7,836,62.3,1342,98.46,21,1.54,1363
1,WA,312,Three Springs,38,17.27,182,82.73,220,99.1,2,0.9,222
1,WA,243,Tingledale,64,34.04,124,65.96,188,99.47,1,0.53,189
1,WA,312,Tom Price,256,31.26,563,68.74,819,99.15,7,0.85,826
1,WA,312,Toodyay,315,24.78,956,75.22,1271,98.83,15,1.17,1286
1,WA,243,Trayning,15,11.36,117,88.64,132,100,0,0,132
1,WA,240,Treeby,668,46.23,777,53.77,1445,99.24,11,0.76,1456
1,WA,245,Tuart Hill,1039,56.56,798,43.44,1837,98.5,28,1.5,1865
1,WA,237,Tuart Hill West (Cowan),32,40,48,60,80,98.77,1,1.23,81
1,WA,245,Tuart Hill West (Perth),322,51.85,299,48.15,621,99.68,2,0.32,623
1,WA,244,Two Rocks,174,25.85,499,74.15,673,98.25,12,1.75,685
1,WA,305,Upper Swan,320,27.19,857,72.81,1177,99.24,9,0.76,1186
1,WA,239,Vasse,674,39.55,1030,60.45,1704,98.44,27,1.56,1731
1,WA,247,Victoria Park,972,55.01,795,44.99,1767,99.16,15,0.84,1782
1,WA,312,Waggrakine,299,27.63,783,72.37,1082,99.91,1,0.09,1083
1,WA,243,Wagin,116,14.99,658,85.01,774,98.22,14,1.78,788
1,WA,235,Waikiki,537,35.94,957,64.06,1494,98.68,20,1.32,1514
1,WA,235,Waikiki East,398,32.23,837,67.77,1235,99.2,10,0.8,1245
1,WA,312,Walkaway,33,12.74,226,87.26,259,98.85,3,1.15,262
1,WA,305,Walliston,480,37.01,817,62.99,1297,98.78,16,1.22,1313
1,WA,243,Walpole,143,39.39,220,60.61,363,97.32,10,2.68,373
1,WA,243,Wandering,28,14,172,86,200,100,0,0,200
1,WA,235,Wandi,602,40.08,900,59.92,1502,99.54,7,0.46,1509
1,WA,312,Wandina,192,26.3,538,73.7,730,98.78,9,1.22,739
1,WA,236,Wannanup,377,31.63,815,68.37,1192,98.43,19,1.57,1211
1,WA,244,Wanneroo,385,34.81,721,65.19,1106,99.1,10,0.9,1116
1,WA,244,Wanneroo East,442,29.45,1059,70.55,1501,98.82,18,1.18,1519
1,WA,242,Wanneroo MOORE PPVC,310,26.96,840,73.04,1150,99.05,11,0.95,1161
1,WA,244,Wanneroo North,424,36.39,741,63.61,1165,99.06,11,0.94,1176
1,WA,244,Wanneroo PEARCE PPVC,2764,27.2,7399,72.8,10163,99.28,74,0.72,10237
1,WA,235,Warnbro,380,34.96,707,65.04,1087,98.64,15,1.36,1102
1,WA,235,Warnbro East,377,33.42,751,66.58,1128,98.17,21,1.83,1149
1,WA,235,Warnbro North,240,35.93,428,64.07,668,98.82,8,1.18,676
1,WA,236,Waroona,205,15.08,1154,84.92,1359,98.62,19,1.38,1378
1,WA,237,Warwick,489,46.48,563,53.52,1052,98.69,14,1.31,1066
1,WA,312,Watheroo,15,17.65,70,82.35,85,98.84,1,1.16,86
1,WA,247,Wattle Grove,755,42.01,1042,57.99,1797,99.17,15,0.83,1812
1,WA,235,Wellard,186,28.93,457,71.07,643,99.69,2,0.31,645
1,WA,235,Wellard Central,451,39.81,682,60.19,1133,99.21,9,0.79,1142
1,WA,235,Wellard South,739,43.88,945,56.12,1684,99.29,12,0.71,1696
1,WA,243,Wellstead,18,14.29,108,85.71,126,97.67,3,2.33,129
1,WA,238,Wembley Central,317,62.16,193,37.84,510,99.22,4,0.78,514
1,WA,238,Wembley Downs,1122,54.87,923,45.13,2045,98.84,24,1.16,2069
1,WA,238,Wembley North,614,60.31,404,39.69,1018,98.83,12,1.17,1030
1,WA,238,Wembley West,1116,61.73,692,38.27,1808,98.96,19,1.04,1827
1,WA,238,West Leederville,983,64.59,539,35.41,1522,99.09,14,0.91,1536
1,WA,245,West Perth,502,64.36,278,35.64,780,98.86,9,1.14,789
1,WA,245,West Perth Central,406,56.78,309,43.22,715,99.31,5,0.69,720
1,WA,305,West Swan,335,39.5,513,60.5,848,98.95,9,1.05,857
1,WA,237,Westminster,727,45.81,860,54.19,1587,97.9,34,2.1,1621
1,WA,243,Westonia,19,19,81,81,100,100,0,0,100
1,WA,240,White Gum Valley,1087,73.95,383,26.05,1470,98.99,15,1.01,1485
1,WA,243,Wickepin,29,11.89,215,88.11,244,99.59,1,0.41,245
1,WA,312,Wickham,198,27.73,516,72.27,714,99.17,6,0.83,720
1,WA,248,Willagee,625,52.97,555,47.03,1180,98.99,12,1.01,1192
1,WA,248,Willagee East,349,47.94,379,52.06,728,98.91,8,1.09,736
1,WA,248,Willetton,712,47.59,784,52.41,1496,98.81,18,1.19,1514
1,WA,248,Willetton East,900,46.15,1050,53.85,1950,98.63,27,1.37,1977
1,WA,248,Willetton North,410,46.28,476,53.72,886,99.22,7,0.78,893
1,WA,248,Willetton PPVC,4908,33.15,9896,66.85,14804,99.43,85,0.57,14889
1,WA,248,Willetton South,769,47.53,849,52.47,1618,99.39,10,0.61,1628
1,WA,243,Williams,71,15.88,376,84.12,447,99.55,2,0.45,449
1,WA,248,Wilson,550,47.29,613,52.71,1163,98.98,12,1.02,1175
1,WA,248,Winthrop,917,42.87,1222,57.13,2139,99.44,12,0.56,2151
1,WA,239,Witchcliffe,257,55.15,209,44.85,466,97.69,11,2.31,477
1,WA,239,Withers,309,30.81,694,69.19,1003,98.53,15,1.47,1018
1,WA,239,Wollaston,189,29.21,458,70.79,647,98.63,9,1.37,656
1,WA,312,Wongan Hills,94,16.85,464,83.15,558,99.64,2,0.36,560
1,WA,312,Wonthella,287,25.22,851,74.78,1138,99.22,9,0.78,1147
1,WA,243,Woodanilling,36,16.07,188,83.93,224,99.56,1,0.44,225
1,WA,238,Woodlands,956,52.13,878,47.87,1834,98.87,21,1.13,1855
1,WA,312,Woodridge,102,18.68,444,81.32,546,98.56,8,1.44,554
1,WA,242,Woodvale,401,36.49,698,63.51,1099,98.83,13,1.17,1112
1,WA,242,Woodvale North,745,39.48,1142,60.52,1887,99,19,1,1906
1,WA,242,Woodvale South,300,42.49,406,57.51,706,99.44,4,0.56,710
1,WA,305,Wooroloo,74,25.96,211,74.04,285,98.62,4,1.38,289
1,WA,312,Wundowie,108,22.09,381,77.91,489,98.79,6,1.21,495
1,WA,243,Wyalkatchem,32,15.38,176,84.62,208,100,0,0,208
1,WA,312,Wyndham,132,60,88,40,220,100,0,0,220
1,WA,239,Yabberup,66,25.68,191,74.32,257,99.61,1,0.39,258
1,WA,243,Yakamia,290,26.27,814,73.73,1104,98.13,21,1.87,1125
1,WA,239,Yallingup,358,56.38,277,43.62,635,98.6,9,1.4,644
1,WA,239,Yalyalup,271,32.07,574,67.93,845,98.83,10,1.17,855
1,WA,244,Yanchep,261,33.85,510,66.15,771,98.22,14,1.78,785
1,WA,244,Yanchep North,322,34.51,611,65.49,933,99.26,7,0.74,940
1,WA,244,Yanchep PPVC,1232,25.56,3588,74.44,4820,99.03,47,0.97,4867
1,WA,240,Yangebup,710,43,941,57,1651,97.98,34,2.02,1685
1,WA,240,Yangebup South,143,42.06,197,57.94,340,99.13,3,0.87,343
1,WA,239,Yarloop,60,15.96,316,84.04,376,99.47,2,0.53,378
1,WA,245,Yokine,855,50.62,834,49.38,1689,99.29,12,0.71,1701
1,WA,245,Yokine North,461,46.66,527,53.34,988,98.9,11,1.1,999
1,WA,245,Yokine West,230,49.36,236,50.64,466,97.69,11,2.31,477
1,WA,312,York,326,25.55,950,74.45,1276,99.07,12,0.93,1288
1,WA,243,Youngs Siding,109,36.82,187,63.18,296,100,0,0,296
